Station,year,Recording,PeopleCount
Hampstead,2008,Entry Sunday,3900
Hampstead,2008,Exit Weekday,7001
Hampstead,2008,Exit Saturday,5638
Hampstead,2008,Exit Sunday,4326
Hampstead,2008,Annual Entry + Exit,4533549
Hanger Lane,2008,Entry Weekday,5062
Hanger Lane,2008,Entry Saturday,2928
Hanger Lane,2008,Entry Sunday,1965
Hanger Lane,2008,Exit Weekday,4481
Hanger Lane,2008,Exit Saturday,2630
Hanger Lane,2008,Exit Sunday,1748
Hanger Lane,2008,Annual Entry + Exit,2922462
Harlesden,2008,Entry Weekday,3842
Harlesden,2008,Entry Saturday,2362
Harlesden,2008,Entry Sunday,1522
Harlesden,2008,Exit Weekday,3297
Harlesden,2008,Exit Saturday,2241
Harlesden,2008,Exit Sunday,1819
Harlesden,2008,Annual Entry + Exit,2242642
Harrow & Wealdstone,2008,Entry Weekday,6609
Harrow & Wealdstone,2008,Entry Saturday,5074
Harrow & Wealdstone,2008,Entry Sunday,2747
Harrow & Wealdstone,2008,Exit Weekday,6788
Harrow & Wealdstone,2008,Exit Saturday,5822
Harrow & Wealdstone,2008,Exit Sunday,3190
Harrow & Wealdstone,2008,Annual Entry + Exit,4306316
Harrow-on-the-Hill,2008,Entry Weekday,14382
Harrow-on-the-Hill,2008,Entry Saturday,10227
Harrow-on-the-Hill,2008,Entry Sunday,6255
Harrow-on-the-Hill,2008,Exit Weekday,15584
Harrow-on-the-Hill,2008,Exit Saturday,9743
Harrow-on-the-Hill,2008,Exit Sunday,6280
Harrow-on-the-Hill,2008,Annual Entry + Exit,9359403
Hatton Cross,2008,Entry Weekday,4364
Hatton Cross,2008,Entry Saturday,2939
Hatton Cross,2008,Entry Sunday,2370
Hatton Cross,2008,Exit Weekday,4222
Hatton Cross,2008,Exit Saturday,2883
Hatton Cross,2008,Exit Sunday,2196
Hatton Cross,2008,Annual Entry + Exit,2744396
Heathrow Terminal 4,2008,Entry Weekday,1494
Heathrow Terminal 4,2008,Entry Saturday,1172
Heathrow Terminal 4,2008,Entry Sunday,1618
Heathrow Terminal 4,2008,Exit Weekday,1810
Heathrow Terminal 4,2008,Exit Saturday,1518
Heathrow Terminal 4,2008,Exit Sunday,1730
Heathrow Terminal 4,2008,Annual Entry + Exit,1173324
Heathrow Terminals 123,2008,Entry Weekday,11449
Heathrow Terminals 123,2008,Entry Saturday,11404
Heathrow Terminals 123,2008,Entry Sunday,12045
Heathrow Terminals 123,2008,Exit Weekday,10699
Heathrow Terminals 123,2008,Exit Saturday,9768
Heathrow Terminals 123,2008,Exit Sunday,11496
Heathrow Terminals 123,2008,Annual Entry + Exit,8093307
Heathrow Terminal 5,2008,Entry Weekday,4759
Heathrow Terminal 5,2008,Entry Saturday,3800
Heathrow Terminal 5,2008,Entry Sunday,5022
Heathrow Terminal 5,2008,Exit Weekday,3926
Heathrow Terminal 5,2008,Exit Saturday,3549
Heathrow Terminal 5,2008,Exit Sunday,4455
Heathrow Terminal 5,2008,Annual Entry + Exit,3138596
Hendon Central,2008,Entry Weekday,9998
Hendon Central,2008,Entry Saturday,5938
Hendon Central,2008,Entry Sunday,4114
Hendon Central,2008,Exit Weekday,9307
Hendon Central,2008,Exit Saturday,5021
Hendon Central,2008,Exit Sunday,3695
Hendon Central,2008,Annual Entry + Exit,5914764
High Barnet,2008,Entry Weekday,4506
High Barnet,2008,Entry Saturday,3158
High Barnet,2008,Entry Sunday,1688
High Barnet,2008,Exit Weekday,4246
High Barnet,2008,Exit Saturday,2907
High Barnet,2008,Exit Sunday,1692
High Barnet,2008,Annual Entry + Exit,2729056
High Street Kensington,2008,Entry Weekday,19333
High Street Kensington,2008,Entry Saturday,16818
High Street Kensington,2008,Entry Sunday,11391
High Street Kensington,2008,Exit Weekday,20653
High Street Kensington,2008,Exit Saturday,18006
High Street Kensington,2008,Exit Sunday,11272
High Street Kensington,2008,Annual Entry + Exit,13264423
Highbury & Islington,2008,Entry Weekday,22583
Highbury & Islington,2008,Entry Saturday,16724
Highbury & Islington,2008,Entry Sunday,7460
Highbury & Islington,2008,Exit Weekday,21213
Highbury & Islington,2008,Exit Saturday,16317
Highbury & Islington,2008,Exit Sunday,8267
Highbury & Islington,2008,Annual Entry + Exit,13726413
Highgate,2008,Entry Weekday,7915
Highgate,2008,Entry Saturday,5571
Highgate,2008,Entry Sunday,3170
Highgate,2008,Exit Weekday,7610
Highgate,2008,Exit Saturday,4928
Highgate,2008,Exit Sunday,3225
Highgate,2008,Annual Entry + Exit,4851078
Hillingdon,2008,Entry Weekday,2335
Hillingdon,2008,Entry Saturday,1511
Hillingdon,2008,Entry Sunday,769
Hillingdon,2008,Exit Weekday,2212
Hillingdon,2008,Exit Saturday,1366
Hillingdon,2008,Exit Sunday,732
Hillingdon,2008,Annual Entry + Exit,1388554
Holborn,2008,Entry Weekday,48451
Holborn,2008,Entry Saturday,25349
Holborn,2008,Entry Sunday,14283
Holborn,2008,Exit Weekday,53115
Holborn,2008,Exit Saturday,28523
Holborn,2008,Exit Sunday,14302
Holborn,2008,Annual Entry + Exit,30184057
Holland Park,2008,Entry Weekday,6485
Holland Park,2008,Entry Saturday,4101
Holland Park,2008,Entry Sunday,2662
Holland Park,2008,Exit Weekday,6004
Holland Park,2008,Exit Saturday,3999
Holland Park,2008,Exit Sunday,2433
Holland Park,2008,Annual Entry + Exit,3881522
Holloway Road,2008,Entry Weekday,12375
Holloway Road,2008,Entry Saturday,8526
Holloway Road,2008,Entry Sunday,4820
Holloway Road,2008,Exit Weekday,12249
Holloway Road,2008,Exit Saturday,8278
Holloway Road,2008,Exit Sunday,4828
Holloway Road,2008,Annual Entry + Exit,7672912
Hornchurch,2008,Entry Weekday,3376
Hornchurch,2008,Entry Saturday,1371
Hornchurch,2008,Entry Sunday,755
Hornchurch,2008,Exit Weekday,3457
Hornchurch,2008,Exit Saturday,1336
Hornchurch,2008,Exit Sunday,731
Hornchurch,2008,Annual Entry + Exit,1957187
Hounslow Central,2008,Entry Weekday,5932
Hounslow Central,2008,Entry Saturday,3888
Hounslow Central,2008,Entry Sunday,2799
Hounslow Central,2008,Exit Weekday,5562
Hounslow Central,2008,Exit Saturday,3740
Hounslow Central,2008,Exit Sunday,2711
Hounslow Central,2008,Annual Entry + Exit,3629728
Hounslow East,2008,Entry Weekday,6769
Hounslow East,2008,Entry Saturday,5407
Hounslow East,2008,Entry Sunday,3895
Hounslow East,2008,Exit Weekday,5011
Hounslow East,2008,Exit Saturday,3783
Hounslow East,2008,Exit Sunday,2914
Hounslow East,2008,Annual Entry + Exit,3859951
Hounslow West,2008,Entry Weekday,4750
Hounslow West,2008,Entry Saturday,3329
Hounslow West,2008,Entry Sunday,2467
Hounslow West,2008,Exit Weekday,4459
Hounslow West,2008,Exit Saturday,3107
Hounslow West,2008,Exit Sunday,2391
Hounslow West,2008,Annual Entry + Exit,2951171
Hyde Park Corner,2008,Entry Weekday,8910
Hyde Park Corner,2008,Entry Saturday,9287
Hyde Park Corner,2008,Entry Sunday,6887
Hyde Park Corner,2008,Exit Weekday,9477
Hyde Park Corner,2008,Exit Saturday,9255
Hyde Park Corner,2008,Exit Sunday,6768
Hyde Park Corner,2008,Annual Entry + Exit,6421740
Ickenham,2008,Entry Weekday,1749
Ickenham,2008,Entry Saturday,929
Ickenham,2008,Entry Sunday,467
Ickenham,2008,Exit Weekday,1723
Ickenham,2008,Exit Saturday,888
Ickenham,2008,Exit Sunday,479
Ickenham,2008,Annual Entry + Exit,1028714
Kennington,2008,Entry Weekday,6474
Kennington,2008,Entry Saturday,5078
Kennington,2008,Entry Sunday,3371
Kennington,2008,Exit Weekday,6449
Kennington,2008,Exit Saturday,4675
Kennington,2008,Exit Sunday,3486
Kennington,2008,Annual Entry + Exit,4181238
Kensal Green,2008,Entry Weekday,4424
Kensal Green,2008,Entry Saturday,3086
Kensal Green,2008,Entry Sunday,2075
Kensal Green,2008,Exit Weekday,3878
Kensal Green,2008,Exit Saturday,2652
Kensal Green,2008,Exit Sunday,1858
Kensal Green,2008,Annual Entry + Exit,2630829
Kensington (Olympia),2008,Entry Weekday,1270
Kensington (Olympia),2008,Entry Saturday,1041
Kensington (Olympia),2008,Entry Sunday,5278
Kensington (Olympia),2008,Exit Weekday,1144
Kensington (Olympia),2008,Exit Saturday,894
Kensington (Olympia),2008,Exit Sunday,4968
Kensington (Olympia),2008,Annual Entry + Exit,1315876
Kentish Town,2008,Entry Weekday,11501
Kentish Town,2008,Entry Saturday,7723
Kentish Town,2008,Entry Sunday,5548
Kentish Town,2008,Exit Weekday,11150
Kentish Town,2008,Exit Saturday,6682
Kentish Town,2008,Exit Sunday,4933
Kentish Town,2008,Annual Entry + Exit,7098142
Kenton,2008,Entry Weekday,2437
Kenton,2008,Entry Saturday,1142
Kenton,2008,Entry Sunday,874
Kenton,2008,Exit Weekday,2473
Kenton,2008,Exit Saturday,1185
Kenton,2008,Exit Sunday,965
Kenton,2008,Annual Entry + Exit,1471735
Kew Gardens,2008,Entry Weekday,5159
Kew Gardens,2008,Entry Saturday,4470
Kew Gardens,2008,Entry Sunday,2600
Kew Gardens,2008,Exit Weekday,4495
Kew Gardens,2008,Exit Saturday,3405
Kew Gardens,2008,Exit Sunday,2762
Kew Gardens,2008,Annual Entry + Exit,3168320
Kilburn,2008,Entry Weekday,13330
Kilburn,2008,Entry Saturday,11238
Kilburn,2008,Entry Sunday,7557
Kilburn,2008,Exit Weekday,12694
Kilburn,2008,Exit Saturday,9871
Kilburn,2008,Exit Sunday,7290
Kilburn,2008,Annual Entry + Exit,8557713
Kilburn Park,2008,Entry Weekday,5684
Kilburn Park,2008,Entry Saturday,4728
Kilburn Park,2008,Entry Sunday,3042
Kilburn Park,2008,Exit Weekday,5400
Kilburn Park,2008,Exit Saturday,4230
Kilburn Park,2008,Exit Sunday,2931
Kilburn Park,2008,Annual Entry + Exit,3622475
King's Cross St. Pancras,2008,Entry Weekday,99440
King's Cross St. Pancras,2008,Entry Saturday,85589
King's Cross St. Pancras,2008,Entry Sunday,64682
King's Cross St. Pancras,2008,Exit Weekday,101553
King's Cross St. Pancras,2008,Exit Saturday,83156
King's Cross St. Pancras,2008,Exit Sunday,61450
King's Cross St. Pancras,2008,Annual Entry + Exit,67067757
Kingsbury,2008,Entry Weekday,5580
Kingsbury,2008,Entry Saturday,3598
Kingsbury,2008,Entry Sunday,2390
Kingsbury,2008,Exit Weekday,5032
Kingsbury,2008,Exit Saturday,3446
Kingsbury,2008,Exit Sunday,2241
Kingsbury,2008,Annual Entry + Exit,3324353
Knightsbridge,2008,Entry Weekday,27351
Knightsbridge,2008,Entry Saturday,33621
Knightsbridge,2008,Entry Sunday,22743
Knightsbridge,2008,Exit Weekday,27005
Knightsbridge,2008,Exit Saturday,32669
Knightsbridge,2008,Exit Sunday,18649
Knightsbridge,2008,Annual Entry + Exit,19641276
Ladbroke Grove,2008,Entry Weekday,8604
Ladbroke Grove,2008,Entry Saturday,9850
Ladbroke Grove,2008,Entry Sunday,4103
Ladbroke Grove,2008,Exit Weekday,7775
Ladbroke Grove,2008,Exit Saturday,6675
Ladbroke Grove,2008,Exit Sunday,3281
Ladbroke Grove,2008,Annual Entry + Exit,5438843
Lambeth North,2008,Entry Weekday,5043
Lambeth North,2008,Entry Saturday,4075
Lambeth North,2008,Entry Sunday,2990
Lambeth North,2008,Exit Weekday,4724
Lambeth North,2008,Exit Saturday,3672
Lambeth North,2008,Exit Sunday,2527
Lambeth North,2008,Annual Entry + Exit,3199398
Lancaster Gate,2008,Entry Weekday,9305
Lancaster Gate,2008,Entry Saturday,6927
Lancaster Gate,2008,Entry Sunday,5081
Lancaster Gate,2008,Exit Weekday,9133
Lancaster Gate,2008,Exit Saturday,7034
Lancaster Gate,2008,Exit Sunday,4785
Lancaster Gate,2008,Annual Entry + Exit,5972880
Latimer Road,2008,Entry Weekday,3595
Latimer Road,2008,Entry Saturday,1905
Latimer Road,2008,Entry Sunday,1393
Latimer Road,2008,Exit Weekday,3517
Latimer Road,2008,Exit Saturday,1674
Latimer Road,2008,Exit Sunday,1349
Latimer Road,2008,Annual Entry + Exit,2147222
Leicester Square,2008,Entry Weekday,45305
Leicester Square,2008,Entry Saturday,58109
Leicester Square,2008,Entry Sunday,34549
Leicester Square,2008,Exit Weekday,48155
Leicester Square,2008,Exit Saturday,64180
Leicester Square,2008,Exit Sunday,30940
Leicester Square,2008,Annual Entry + Exit,33868259
Leyton,2008,Entry Weekday,19414
Leyton,2008,Entry Saturday,16442
Leyton,2008,Entry Sunday,11461
Leyton,2008,Exit Weekday,18775
Leyton,2008,Exit Saturday,15570
Leyton,2008,Exit Sunday,10917
Leyton,2008,Annual Entry + Exit,12646743
Leytonstone,2008,Entry Weekday,15693
Leytonstone,2008,Entry Saturday,11334
Leytonstone,2008,Entry Sunday,7218
Leytonstone,2008,Exit Weekday,15423
Leytonstone,2008,Exit Saturday,10473
Leytonstone,2008,Exit Sunday,7175
Leytonstone,2008,Annual Entry + Exit,9855499
Liverpool Street,2008,Entry Weekday,101942
Liverpool Street,2008,Entry Saturday,58415
Liverpool Street,2008,Entry Sunday,48985
Liverpool Street,2008,Exit Weekday,105113
Liverpool Street,2008,Exit Saturday,58643
Liverpool Street,2008,Exit Sunday,47456
Liverpool Street,2008,Annual Entry + Exit,64161950
London Bridge,2008,Entry Weekday,99052
London Bridge,2008,Entry Saturday,66478
London Bridge,2008,Entry Sunday,41503
London Bridge,2008,Exit Weekday,93477
London Bridge,2008,Exit Saturday,67378
London Bridge,2008,Exit Sunday,41233
London Bridge,2008,Annual Entry + Exit,60551773
Loughton,2008,Entry Weekday,4475
Loughton,2008,Entry Saturday,2448
Loughton,2008,Entry Sunday,1193
Loughton,2008,Exit Weekday,4478
Loughton,2008,Exit Saturday,2441
Loughton,2008,Exit Sunday,1242
Loughton,2008,Annual Entry + Exit,2663002
Maida Vale,2008,Entry Weekday,5338
Maida Vale,2008,Entry Saturday,3730
Maida Vale,2008,Entry Sunday,2395
Maida Vale,2008,Exit Weekday,4824
Maida Vale,2008,Exit Saturday,3233
Maida Vale,2008,Exit Sunday,2337
Maida Vale,2008,Annual Entry + Exit,3212250
Manor House,2008,Entry Weekday,13343
Manor House,2008,Entry Saturday,11869
Manor House,2008,Entry Sunday,8371
Manor House,2008,Exit Weekday,12580
Manor House,2008,Exit Saturday,9632
Manor House,2008,Exit Sunday,8142
Manor House,2008,Annual Entry + Exit,8650838
Mansion House,2008,Entry Weekday,9392
Mansion House,2008,Entry Saturday,2721
Mansion House,2008,Entry Sunday,1906
Mansion House,2008,Exit Weekday,9824
Mansion House,2008,Exit Saturday,2063
Mansion House,2008,Exit Sunday,1650
Mansion House,2008,Annual Entry + Exit,5320220
Marble Arch,2008,Entry Weekday,23840
Marble Arch,2008,Entry Saturday,25173
Marble Arch,2008,Entry Sunday,16954
Marble Arch,2008,Exit Weekday,23098
Marble Arch,2008,Exit Saturday,23616
Marble Arch,2008,Exit Sunday,15040
Marble Arch,2008,Annual Entry + Exit,16299988
Marylebone,2008,Entry Weekday,17900
Marylebone,2008,Entry Saturday,11588
Marylebone,2008,Entry Sunday,8116
Marylebone,2008,Exit Weekday,18472
Marylebone,2008,Exit Saturday,12530
Marylebone,2008,Exit Sunday,7574
Marylebone,2008,Annual Entry + Exit,11381962
Mile End,2008,Entry Weekday,21789
Mile End,2008,Entry Saturday,15013
Mile End,2008,Entry Sunday,9800
Mile End,2008,Exit Weekday,20384
Mile End,2008,Exit Saturday,13429
Mile End,2008,Exit Sunday,9761
Mile End,2008,Annual Entry + Exit,13302852
Mill Hill East,2008,Entry Weekday,1560
Mill Hill East,2008,Entry Saturday,881
Mill Hill East,2008,Entry Sunday,506
Mill Hill East,2008,Exit Weekday,1757
Mill Hill East,2008,Exit Saturday,1021
Mill Hill East,2008,Exit Sunday,577
Mill Hill East,2008,Annual Entry + Exit,1002002
Moor Park,2008,Entry Weekday,1326
Moor Park,2008,Entry Saturday,570
Moor Park,2008,Entry Sunday,328
Moor Park,2008,Exit Weekday,1273
Moor Park,2008,Exit Saturday,588
Moor Park,2008,Exit Sunday,328
Moor Park,2008,Annual Entry + Exit,756467
Moorgate,2008,Entry Weekday,40129
Moorgate,2008,Entry Saturday,6065
Moorgate,2008,Entry Sunday,3313
Moorgate,2008,Exit Weekday,43520
Moorgate,2008,Exit Saturday,6325
Moorgate,2008,Exit Sunday,3729
Moorgate,2008,Annual Entry + Exit,22222955
Morden,2008,Entry Weekday,10767
Morden,2008,Entry Saturday,6750
Morden,2008,Entry Sunday,4662
Morden,2008,Exit Weekday,10548
Morden,2008,Exit Saturday,6804
Morden,2008,Exit Sunday,4719
Morden,2008,Annual Entry + Exit,6650982
Mornington Crescent,2008,Entry Weekday,6859
Mornington Crescent,2008,Entry Saturday,3603
Mornington Crescent,2008,Entry Sunday,8812
Mornington Crescent,2008,Exit Weekday,6299
Mornington Crescent,2008,Exit Saturday,2976
Mornington Crescent,2008,Exit Sunday,1671
Mornington Crescent,2008,Annual Entry + Exit,4289579
Neasden,2008,Entry Weekday,4911
Neasden,2008,Entry Saturday,3448
Neasden,2008,Entry Sunday,2267
Neasden,2008,Exit Weekday,4488
Neasden,2008,Exit Saturday,3299
Neasden,2008,Exit Sunday,2182
Neasden,2008,Annual Entry + Exit,2991282
Newbury Park,2008,Entry Weekday,6559
Newbury Park,2008,Entry Saturday,3574
Newbury Park,2008,Entry Sunday,2217
Newbury Park,2008,Exit Weekday,5279
Newbury Park,2008,Exit Saturday,3094
Newbury Park,2008,Exit Sunday,2033
Newbury Park,2008,Annual Entry + Exit,3592500
North Acton,2008,Entry Weekday,8630
North Acton,2008,Entry Saturday,4894
North Acton,2008,Entry Sunday,3314
North Acton,2008,Exit Weekday,8111
North Acton,2008,Exit Saturday,4483
North Acton,2008,Exit Sunday,3110
North Acton,2008,Annual Entry + Exit,5102093
North Ealing,2008,Entry Weekday,1571
North Ealing,2008,Entry Saturday,891
North Ealing,2008,Entry Sunday,514
North Ealing,2008,Exit Weekday,1463
North Ealing,2008,Exit Saturday,808
North Ealing,2008,Exit Sunday,520
North Ealing,2008,Annual Entry + Exit,916956
North Greenwich,2008,Entry Weekday,26229
North Greenwich,2008,Entry Saturday,22786
North Greenwich,2008,Entry Sunday,14520
North Greenwich,2008,Exit Weekday,27837
North Greenwich,2008,Exit Saturday,23256
North Greenwich,2008,Exit Sunday,14106
North Greenwich,2008,Annual Entry + Exit,17761816
North Harrow,2008,Entry Weekday,2620
North Harrow,2008,Entry Saturday,1249
North Harrow,2008,Entry Sunday,697
North Harrow,2008,Exit Weekday,2428
North Harrow,2008,Exit Saturday,1090
North Harrow,2008,Exit Sunday,683
North Harrow,2008,Annual Entry + Exit,1480192
North Wembley,2008,Entry Weekday,2321
North Wembley,2008,Entry Saturday,1550
North Wembley,2008,Entry Sunday,964
North Wembley,2008,Exit Weekday,2149
North Wembley,2008,Exit Saturday,1540
North Wembley,2008,Exit Sunday,868
North Wembley,2008,Annual Entry + Exit,1399678
Northfields,2008,Entry Weekday,6693
Northfields,2008,Entry Saturday,4221
Northfields,2008,Entry Sunday,2829
Northfields,2008,Exit Weekday,6353
Northfields,2008,Exit Saturday,3855
Northfields,2008,Exit Sunday,2863
Northfields,2008,Annual Entry + Exit,4056418
Northolt,2008,Entry Weekday,5949
Northolt,2008,Entry Saturday,3969
Northolt,2008,Entry Sunday,2478
Northolt,2008,Exit Weekday,5303
Northolt,2008,Exit Saturday,3447
Northolt,2008,Exit Sunday,2328
Northolt,2008,Annual Entry + Exit,3515942
Northwick Park,2008,Entry Weekday,6475
Northwick Park,2008,Entry Saturday,2948
Northwick Park,2008,Entry Sunday,2029
Northwick Park,2008,Exit Weekday,6209
Northwick Park,2008,Exit Saturday,2620
Northwick Park,2008,Exit Sunday,2000
Northwick Park,2008,Annual Entry + Exit,3736299
Northwood,2008,Entry Weekday,3369
Northwood,2008,Entry Saturday,1833
Northwood,2008,Entry Sunday,1028
Northwood,2008,Exit Weekday,3091
Northwood,2008,Exit Saturday,1624
Northwood,2008,Exit Sunday,1028
Northwood,2008,Annual Entry + Exit,1935448
Northwood Hills,2008,Entry Weekday,2476
Northwood Hills,2008,Entry Saturday,1232
Northwood Hills,2008,Entry Sunday,729
Northwood Hills,2008,Exit Weekday,2183
Northwood Hills,2008,Exit Saturday,1109
Northwood Hills,2008,Exit Sunday,586
Northwood Hills,2008,Annual Entry + Exit,1378044
Notting Hill Gate,2008,Entry Weekday,23680
Notting Hill Gate,2008,Entry Saturday,28427
Notting Hill Gate,2008,Entry Sunday,14541
Notting Hill Gate,2008,Exit Weekday,23388
Notting Hill Gate,2008,Exit Saturday,32418
Notting Hill Gate,2008,Exit Sunday,15649
Notting Hill Gate,2008,Annual Entry + Exit,16853354
Oakwood,2008,Entry Weekday,4482
Oakwood,2008,Entry Saturday,3386
Oakwood,2008,Entry Sunday,2007
Oakwood,2008,Exit Weekday,4411
Oakwood,2008,Exit Saturday,3310
Oakwood,2008,Exit Sunday,2096
Oakwood,2008,Annual Entry + Exit,2840198
Old Street,2008,Entry Weekday,32468
Old Street,2008,Entry Saturday,16571
Old Street,2008,Entry Sunday,9724
Old Street,2008,Exit Weekday,31669
Old Street,2008,Exit Saturday,19430
Old Street,2008,Exit Sunday,9686
Old Street,2008,Annual Entry + Exit,19243903
Osterley,2008,Entry Weekday,3350
Osterley,2008,Entry Saturday,2207
Osterley,2008,Entry Sunday,1484
Osterley,2008,Exit Weekday,3241
Osterley,2008,Exit Saturday,2058
Osterley,2008,Exit Sunday,1386
